invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz,payerNroFactMorosas,payerNroFacturas,payerAmountFacturas,payerDiasMora,payerRatioMorosidad,payerAvgAmountFacturas,payerAvgDiasMora,payerDesvAmount,businessNroFactMorosas,businessNroFacturas,businessDiasMora,businessRatioMororsidad,businessAvgDiasMora
2141,16985,3028,4904,14250637,708.0,5.057142857142857,302478267,0.145623,10721.0,29,0.0,0,14250637.0,302478267.0,29.0,32,182,737544184.15,-470.0,0.17582417582417584,4052440,-2.5824175824175826,10198197.0,1,5,-28.0,0.2,-5.6
1311,18047,3028,4904,833000,723.0,5.091549295774648,305643667,0.144554,10736.0,30,3.0,1,833000.0,305643667.0,30.0,32,195,793071712.15,-510.0,0.1641025641025641,4067034,-2.6153846153846154,-3234034.0,1,6,-28.0,0.16666666666666666,-4.666666666666667
823,18858,3028,4904,833000,739.0,5.068965517241379,311778117,0.142476,10752.0,30,0.0,0,833000.0,311778117.0,30.0,35,206,809733523.15,-520.0,0.16990291262135923,3930745,-2.5242718446601944,-3097745.0,2,7,-25.0,0.2857142857142857,-3.5714285714285716
844,19457,3040,5204,5577435,357.0,15.26086956521739,21583161,0.217375,10038.0,9,-9.0,0,5577435.0,21583161.0,9.0,0,0,0.0,0.0,0.0,0,0.0,5577435.0,0,0,0.0,0.0,0.0
172,11375,3042,577,9329600,358.0,32.54545454545455,9329600,0.0,10619.0,6,6.0,1,9329600.0,9329600.0,6.0,0,0,0.0,0.0,0.0,0,0.0,9329600.0,0,0,0.0,0.0,0.0
196,6026,3046,5060,3927000,247.0,30.75,23562000,0.172042,13454.0,8,0.0,0,3927000.0,23562000.0,8.0,0,0,0.0,0.0,0.0,0,0.0,3927000.0,0,0,0.0,0.0,0.0
1108,7820,3046,5060,3927000,275.0,30.55555555555556,27489000,0.158242,13482.0,8,-9.0,0,3927000.0,27489000.0,8.0,0,1,3927000.0,0.0,0.0,3927000,0.0,0.0,0,1,0.0,0.0,0.0
2064,7416,3048,1708,9850000,155.0,19.25,9850000,0.00424,2568.0,5,12.0,1,9850000.0,9850000.0,5.0,0,0,0.0,0.0,0.0,0,0.0,9850000.0,0,0,0.0,0.0,0.0
669,6728,3052,5234,20909738,142.0,71.0,32537158,0.162283,9283.0,4,8.0,1,20909738.0,32537158.0,4.0,3,6,100108339.0,52.0,0.5,16684723,8.666666666666666,4225015.0,0,0,0.0,0.0,0.0
963,11350,3054,3751,4850000,0.0,80.0,4850000,0.223241,598.0,4,21.0,1,4850000.0,4850000.0,4.0,0,0,0.0,0.0,0.0,0,0.0,4850000.0,0,0,0.0,0.0,0.0
111,12103,3055,5398,3984910,289.0,18.6,157014438,0.02985,6741.0,7,-45.0,0,3984910.0,157014438.0,7.0,0,1,3521519.0,-5.0,0.0,3521519,-5.0,463391.0,0,0,0.0,0.0,0.0
980,13352,3055,5398,1328297,309.0,18.6875,164471754,0.029106,6761.0,8,-17.0,0,1328297.0,164471754.0,8.0,0,2,7506429.0,-50.0,0.0,3753214,-25.0,-2424917.0,0,1,-45.0,0.0,-45.0
2144,16262,3055,5398,5313188,351.0,18.77777777777778,212876447,0.026351,6803.0,8,-25.0,0,5313188.0,212876447.0,8.0,0,3,8834726.0,-67.0,0.0,2944908,-22.333333333333332,2368280.0,0,2,-62.0,0.0,-31.0
2991,5294,3057,580,1906380,14.0,80.0,1906380,0.152662,10518.0,33,47.0,1,1906380.0,1906380.0,33.0,0,0,0.0,0.0,0.0,0,0.0,1906380.0,0,0,0.0,0.0,0.0
2799,5448,3057,3065,1187620,81.0,26.666666666666668,1906380,0.146553,5134.0,34,255.0,1,1187620.0,1906380.0,34.0,0,0,0.0,0.0,0.0,0,0.0,1187620.0,1,1,47.0,1.0,47.0
8,2193,3063,4551,4790565,139.0,27.4,46380037,0.131247,10222.0,7,7.0,1,4790565.0,46380037.0,7.0,0,7,45281034.0,-130.0,0.0,6468719,-18.571428571428573,-1678154.0,0,0,0.0,0.0,0.0
1725,6160,3063,4357,3257513,254.0,126.5,61015254,0.166948,7784.0,7,-5.0,0,3257513.0,61015254.0,7.0,1,9,44322746.0,-8.0,0.1111111111111111,4924749,-0.8888888888888888,-1667236.0,1,1,7.0,1.0,7.0
2285,7108,3063,4551,5708693,235.0,33.0,78491717,0.153526,10318.0,7,-2.0,0,5708693.0,78491717.0,7.0,2,19,187264030.04999998,-167.0,0.10526315789473684,9856001,-8.789473684210526,-4147308.0,1,2,2.0,0.5,1.0
2296,16475,3063,4773,6591782,208.0,67.0,132535488,0.145945,10701.0,7,-7.0,0,6591782.0,132535488.0,7.0,12,46,186678765.04999998,59.0,0.2608695652173913,4058234,1.2826086956521738,2533548.0,1,3,0.0,0.3333333333333333,0.0
2482,17538,3075,4941,15014432,377.0,23.5,173924779,0.010764,10721.0,22,-1.0,0,15014432.0,173924779.0,22.0,0,4,52055201.0,-50.0,0.0,13013800,-12.5,2000632.0,0,0,0.0,0.0,0.0
1496,13795,3076,3724,7389900,352.0,39.11111111111112,29107400,0.015446,659.0,138,28.0,1,7389900.0,29107400.0,138.0,0,0,0.0,0.0,0.0,0,0.0,7389900.0,0,0,0.0,0.0,0.0
662,14012,3088,1035,27370000,280.0,280.0,49087500,0.042469,3840.0,15,2.0,1,27370000.0,49087500.0,15.0,0,0,0.0,0.0,0.0,0,0.0,27370000.0,0,0,0.0,0.0,0.0
2455,17226,3094,5234,4089462,207.0,29.142857142857142,64005706,0.0,9456.0,1,-1.0,0,4089462.0,64005706.0,1.0,15,25,588918147.2499999,412.0,0.6,23556725,16.48,-19467263.0,0,0,0.0,0.0,0.0
1053,3170,3096,1175,28208400,395.0,30.384615384615383,436627909,0.039101,3293.0,25,-4.0,0,28208400.0,436627909.0,25.0,0,0,0.0,0.0,0.0,0,0.0,28208400.0,0,0,0.0,0.0,0.0
2247,4694,3096,1175,28256800,425.0,30.357142857142858,517516812,0.065818,3323.0,26,-5.0,0,28256800.0,517516812.0,26.0,0,1,28208400.0,-4.0,0.0,28208400,-4.0,48400.0,0,1,-4.0,0.0,-4.0
134,17062,3097,4904,1154300,27.0,8.0,2826250,0.0,10728.0,3,-1.0,0,1154300.0,2826250.0,3.0,32,191,779132052.15,-497.0,0.16753926701570682,4079225,-2.602094240837696,-2924925.0,0,0,0.0,0.0,0.0
286,19616,3097,949,1261400,197.0,63.333333333333336,6211800,0.0,4261.0,3,-5.0,0,1261400.0,6211800.0,3.0,3,21,84334061.0,-4.0,0.14285714285714285,4015907,-0.19047619047619047,-2754507.0,0,1,-1.0,0.0,-1.0
2894,6947,3100,3323,1532720,480.0,42.36363636363637,147850043,0.170493,893.0,36,7.0,1,1532720.0,147850043.0,36.0,2,8,28851047.0,-30.0,0.25,3606380,-3.75,-2073660.0,0,0,0.0,0.0,0.0
874,976,3102,4715,1096542,293.0,28.6,1096542,0.149528,10435.0,70,-9.0,0,1096542.0,1096542.0,70.0,0,6,15700629.0,-31.0,0.0,2616771,-5.166666666666667,-1520229.0,0,0,0.0,0.0,0.0
291,2082,3102,4715,1033514,308.0,26.727272727272727,3811834,0.171468,10450.0,74,-33.0,0,1033514.0,3811834.0,74.0,1,9,20081571.0,-62.0,0.1111111111111111,2231285,-6.888888888888889,-1197771.0,0,1,-9.0,0.0,-9.0
782,10832,3102,4715,1510907,470.0,20.347826086956523,20564753,0.117741,10612.0,81,-5.0,0,1510907.0,20564753.0,81.0,5,31,221431336.04999998,-211.0,0.16129032258064516,7142946,-6.806451612903226,-5632039.0,0,2,-42.0,0.0,-21.0
178,13671,3102,4715,1571597,516.0,19.807692307692307,23896116,0.120418,10658.0,78,-5.0,0,1571597.0,23896116.0,78.0,6,41,236484436.04999998,-240.0,0.14634146341463414,5767913,-5.853658536585366,-4196316.0,0,3,-47.0,0.0,-15.666666666666666
1201,17595,3102,4715,1815301,581.0,18.966666666666665,32638074,0.09257,10723.0,84,1.0,1,1815301.0,32638074.0,84.0,6,52,287266945.04999995,-259.0,0.11538461538461539,5524364,-4.980769230769231,-3709063.0,0,4,-52.0,0.0,-13.0
2889,18723,3102,4715,1831523,616.0,18.666666666666668,36286382,0.081886,10758.0,82,-19.0,0,1831523.0,36286382.0,82.0,7,57,311052595.04999995,-301.0,0.12280701754385964,5457063,-5.280701754385965,-3625540.0,1,5,-51.0,0.2,-10.2
1033,19726,3102,4715,1864293,629.0,18.323529411764707,40095730,0.080637,10771.0,82,1.0,1,1864293.0,40095730.0,82.0,7,59,313586218.04999995,-320.0,0.11864406779661017,5315020,-5.423728813559322,-3450727.0,1,6,-70.0,0.16666666666666666,-11.666666666666666
478,18627,3103,5098,2399119,155.0,16.444444444444443,6653766,0.185543,10750.0,16,15.0,1,2399119.0,6653766.0,16.0,0,0,0.0,0.0,0.0,0,0.0,2399119.0,0,0,0.0,0.0,0.0
1186,18699,3106,4829,1888127,149.0,18.625,29769803,0.053133,10744.0,3,-13.0,0,1888127.0,29769803.0,3.0,4,40,347038996.09999996,-443.0,0.1,8675974,-11.075,-6787847.0,0,0,0.0,0.0,0.0
625,6364,3108,4141,15192956,357.0,39.66666666666666,441064839,0.048672,8061.0,13,7.0,1,15192956.0,441064839.0,13.0,0,0,0.0,0.0,0.0,0,0.0,15192956.0,0,0,0.0,0.0,0.0
1746,7570,3108,4749,1915900,133.0,42.0,479267466,0.045723,10563.0,13,77.0,1,1915900.0,479267466.0,13.0,0,0,0.0,0.0,0.0,0,0.0,1915900.0,1,1,7.0,1.0,7.0
1606,7581,3108,876,18615227,116.0,28.25,477351566,0.045823,6376.0,13,6.0,1,18615227.0,477351566.0,13.0,0,0,0.0,0.0,0.0,0,0.0,18615227.0,2,2,84.0,1.0,42.0
1124,12597,3108,876,8925000,194.0,21.55555555555556,564370505,0.039541,6454.0,14,43.0,1,8925000.0,564370505.0,14.0,1,1,18615227.0,6.0,1.0,18615227,6.0,-9690227.0,3,3,90.0,1.0,30.0
1796,12543,3109,716,7988923,188.0,3.9361702127659575,7988923,0.010463,4751.0,46,17.0,1,7988923.0,7988923.0,46.0,0,0,0.0,0.0,0.0,0,0.0,7988923.0,0,0,0.0,0.0,0.0
912,16300,3109,716,9699013,244.0,3.544117647058824,17687936,0.006993,4807.0,50,39.0,1,9699013.0,17687936.0,50.0,1,1,7988923.0,17.0,1.0,7988923,17.0,1710090.0,1,1,17.0,1.0,17.0
144,5972,3110,1606,5964280,4.0,1.0,16964779,0.093895,2588.0,27,452.0,1,5964280.0,16964779.0,27.0,0,0,0.0,0.0,0.0,0,0.0,5964280.0,0,0,0.0,0.0,0.0
559,10676,3111,1104,2288489,286.0,6.333333333333333,19189619,0.076446,3462.0,8,40.0,1,2288489.0,19189619.0,8.0,0,0,0.0,0.0,0.0,0,0.0,2288489.0,0,0,0.0,0.0,0.0
2167,11663,3115,1874,59976000,231.0,46.2,59976000,0.027593,2394.0,44,35.0,1,43578160.04999998,59976000.0,44.0,0,0,0.0,0.0,0.0,0,0.0,43578160.04999998,0,0,0.0,0.0,0.0
656,129,3116,4760,1160826,666.0,19.558823529411764,21547486,0.006901,10409.0,2,0.0,0,1160826.0,21547486.0,2.0,0,0,0.0,0.0,0.0,0,0.0,1160826.0,0,0,0.0,0.0,0.0
2978,4198,3118,4760,833000,722.0,38.0,41586842,0.044446,10498.0,6,0.0,0,833000.0,41586842.0,6.0,2,24,201732296.04999998,74.0,0.08333333333333333,8405512,3.0833333333333335,-7572512.0,0,0,0.0,0.0,0.0
241,4927,3118,4760,5012875,736.0,36.75,46599717,0.042269,10512.0,6,0.0,0,5012875.0,46599717.0,6.0,2,26,203067476.04999998,74.0,0.07692307692307693,7810287,2.8461538461538463,-2797412.0,0,1,0.0,0.0,0.0
1191,15551,3118,4760,1487500,904.0,32.25,78774492,0.127372,10680.0,8,0.0,0,1487500.0,78774492.0,8.0,6,54,405068224.09999996,111.0,0.1111111111111111,7501263,2.0555555555555554,-6013763.0,0,2,0.0,0.0,0.0
1390,2746,3126,1949,1502699,9.0,80.0,13745822,0.155905,2044.0,2,7.0,1,1502699.0,13745822.0,2.0,0,0,0.0,0.0,0.0,0,0.0,1502699.0,0,0,0.0,0.0,0.0
577,87,3132,5015,6784785,334.0,1.9588235294117649,651763252,0.050363,2420.0,742,7.0,1,6784785.0,651763252.0,161.09999999999943,1,1,1823675.0,14.0,1.0,1823675,14.0,4961110.0,0,0,0.0,0.0,0.0
390,1868,3132,5015,3598560,372.0,1.927461139896373,858767769,0.051878,2458.0,736,-6.0,0,3598560.0,858767769.0,161.09999999999943,3,8,27142424.0,-12.0,0.375,3392803,-1.5,205757.0,1,1,7.0,1.0,7.0
1227,4215,3132,5175,6283200,326.0,35.666666666666664,1087846161,0.051035,10289.0,670,-9.0,0,6283200.0,1087846161.0,161.09999999999943,0,0,0.0,0.0,0.0,0,0.0,6283200.0,1,2,1.0,0.5,0.5
882,5417,3132,5015,7999775,448.0,1.93939393939394,1226420604,0.052687,2534.0,710,0.0,0,7999775.0,1226420604.0,161.09999999999943,7,25,98449225.0,-9.0,0.28,3937969,-0.36,4061806.0,1,3,-8.0,0.3333333333333333,-2.6666666666666665
1973,5432,3132,779,5569200,365.0,36.4,1186521689,0.053812,4410.0,702,0.0,0,5569200.0,1186521689.0,161.09999999999943,0,0,0.0,0.0,0.0,0,0.0,5569200.0,1,4,-8.0,0.25,-2.0
843,5648,3132,5015,5747700,448.0,1.93939393939394,1232168304,0.052687,2534.0,710,0.0,0,5747700.0,1232168304.0,161.09999999999943,7,26,106449000.0,-9.0,0.2692307692307692,4094192,-0.34615384615384615,1653508.0,1,5,-8.0,0.2,-1.6
750,6323,3132,5015,1176910,463.0,1.961864406779661,1262943618,0.053451,2549.0,670,0.0,0,1176910.0,1262943618.0,161.09999999999943,8,28,114362500.0,-7.0,0.2857142857142857,4084375,-0.25,-2907465.0,1,6,-8.0,0.16666666666666666,-1.3333333333333333
2085,12075,3132,5015,3748500,554.0,1.910344827586207,1764161413,0.04654,2640.0,598,20.0,1,3748500.0,1558558119.399998,161.09999999999943,19,46,186322632.0,120.0,0.41304347826086957,4050492,2.608695652173913,-301992.0,1,7,-8.0,0.14285714285714285,-1.1428571428571428
2923,13393,3132,5015,3287970,575.0,1.9166666666666667,1860663511,0.044872,2661.0,570,0.0,0,3287970.0,1558558119.399998,161.09999999999943,22,53,218741176.0,143.0,0.41509433962264153,4127192,2.69811320754717,-839222.0,2,8,12.0,0.25,1.5
1676,9624,3134,2208,213469,110.0,15.714285714285714,14311527,0.167863,1930.0,103,-14.0,0,213469.0,14311527.0,103.0,0,0,0.0,0.0,0.0,0,0.0,213469.0,0,0,0.0,0.0,0.0
297,17050,3134,2208,223244,230.0,14.375,25300422,0.11703,2050.0,132,-17.0,0,223244.0,25300422.0,132.0,0,1,213469.0,-14.0,0.0,213469,-14.0,9775.0,0,1,-14.0,0.0,-14.0
1394,7942,3135,613,4366649,415.0,14.275862068965518,62065339,0.05595,5109.0,5,18.0,1,4366649.0,62065339.0,5.0,7,27,433157662.1999999,203.0,0.25925925925925924,16042876,7.518518518518518,-11676227.0,0,0,0.0,0.0,0.0
1771,14521,3135,613,685440,519.0,15.696969696969695,80888810,0.053316,5213.0,4,30.0,1,685440.0,80888810.0,4.0,24,58,954672745.3,635.0,0.41379310344827586,16459874,10.948275862068966,-15774434.0,1,1,18.0,1.0,18.0
1416,17464,3135,613,1026039,570.0,15.833333333333334,101469104,0.048539,5264.0,4,13.0,1,1026039.0,101469104.0,4.0,32,66,1011178688.3,856.0,0.48484848484848486,15320889,12.969696969696969,-14294850.0,2,2,48.0,1.0,24.0
2556,4558,3137,4945,776475,13.0,13.0,26355812,0.165546,10504.0,21,16.0,1,776475.0,26355812.0,21.0,0,0,0.0,0.0,0.0,0,0.0,776475.0,0,0,0.0,0.0,0.0
37,8719,3137,5137,714000,559.0,26.61904761904762,33222754,0.163268,10575.0,22,20.0,1,714000.0,33222754.0,22.0,0,0,0.0,0.0,0.0,0,0.0,714000.0,1,1,16.0,1.0,16.0
2683,12337,3137,4571,642373,377.0,94.25,55919106,0.191586,9893.0,22,11.0,1,642373.0,55919106.0,22.0,0,0,0.0,0.0,0.0,0,0.0,642373.0,2,2,36.0,1.0,18.0
2920,14321,3137,5137,624760,645.0,28.043478260869566,64703523,0.182612,10661.0,22,8.0,1,624760.0,64703523.0,22.0,1,1,714000.0,20.0,1.0,714000,20.0,-89240.0,3,3,47.0,1.0,15.666666666666666
497,15445,3137,4945,2012895,187.0,62.333333333333336,66716418,0.178488,10678.0,23,-13.0,0,2012895.0,66716418.0,23.0,2,4,11471005.0,35.0,0.5,2867751,8.75,-854856.0,4,4,55.0,1.0,13.75
1762,18257,3144,4842,2129473,1074.0,28.23684210526316,9919978,0.0,10737.0,3,-30.0,0,2129473.0,9919978.0,3.0,0,0,0.0,0.0,0.0,0,0.0,2129473.0,0,0,0.0,0.0,0.0
2743,13001,3145,1484,5232002,175.0,21.857142857142858,5232002,0.0,2931.0,9,-15.0,0,5232002.0,5232002.0,9.0,0,0,0.0,0.0,0.0,0,0.0,5232002.0,0,0,0.0,0.0,0.0
2942,18713,3154,4904,3228422,104.0,19.6,9103702,0.003922,10750.0,4,1.0,1,3228422.0,9103702.0,4.0,34,205,806505101.15,-521.0,0.16585365853658537,3934171,-2.5414634146341464,-705749.0,0,0,0.0,0.0,0.0
819,4317,3157,613,8330000,338.0,12.846153846153848,14589400,0.083764,5050.0,67,0.0,0,8330000.0,14589400.0,67.0,3,14,302736985.1999999,145.0,0.21428571428571427,21624070,10.357142857142858,-13294070.0,0,0,0.0,0.0,0.0
1317,15141,3157,740,3897250,27.0,9.0,35941570,0.070693,4726.0,71,257.0,1,3897250.0,35941570.0,71.0,2,2,6186500.0,115.0,1.0,3093250,57.5,804000.0,0,1,0.0,0.0,0.0
2447,18100,3161,528,1595485,25.0,80.0,1595485,0.045649,10757.0,80,23.0,1,1595485.0,1595485.0,80.0,0,0,0.0,0.0,0.0,0,0.0,1595485.0,0,0,0.0,0.0,0.0
2463,17112,3170,4299,4587450,153.0,29.2,0,0.0,365.0,8,-4.0,0,4587450.0,0.0,8.0,2,2,2338333.0,46.0,1.0,1169166,23.0,3418284.0,0,0,0.0,0.0,0.0
398,8552,3174,1925,7683405,39.0,13.0,11176992,0.0,5695.0,12,-50.0,0,7683405.0,11176992.0,12.0,2,3,5417717.0,522.0,0.6666666666666666,1805905,174.0,5877500.0,0,0,0.0,0.0,0.0
1517,10128,3174,1925,2445582,63.0,15.75,13622574,0.0,5719.0,12,2.0,1,2445582.0,13622574.0,12.0,3,5,21516756.0,483.0,0.6,4303351,96.6,-1857769.0,0,1,-50.0,0.0,-50.0
1106,12444,3174,1925,3855532,99.0,12.375,24007882,0.0,5755.0,12,-26.0,0,3855532.0,24007882.0,12.0,6,8,26345611.0,765.0,0.75,3293201,95.625,562331.0,1,2,-48.0,0.5,-24.0
61,15438,3174,1925,3679782,144.0,14.4,27994640,0.0,5800.0,12,21.0,1,3679782.0,27994640.0,12.0,6,9,30201143.0,739.0,0.6666666666666666,3355682,82.11111111111111,324100.0,1,3,-74.0,0.3333333333333333,-24.666666666666668
1866,8818,3175,5392,8032500,370.0,33.27272727272727,75862500,0.004238,6793.0,3,14.0,1,8032500.0,75862500.0,3.0,16,19,191399287.09999996,324.0,0.8421052631578947,10073646,17.05263157894737,-2041146.0,0,0,0.0,0.0,0.0
1006,5382,3177,5392,828240,322.0,14.636363636363637,26903044,0.007884,6732.0,6,-1.0,0,828240.0,26903044.0,6.0,8,9,34073692.0,-40.0,0.8888888888888888,3785965,-4.444444444444445,-2957725.0,0,0,0.0,0.0,0.0
2922,10098,3177,5392,1219155,400.0,14.814814814814817,44410205,0.006609,6810.0,9,28.0,1,1219155.0,44410205.0,9.0,17,20,199431787.09999996,338.0,0.85,9971589,16.9,-8752434.0,0,1,-1.0,0.0,-1.0
2059,12041,3177,5392,1046010,435.0,14.89655172413793,49418915,0.006113,6845.0,8,7.0,1,1046010.0,49418915.0,8.0,19,22,225526107.09999996,409.0,0.8636363636363636,10251186,18.59090909090909,-9205176.0,1,2,27.0,0.5,13.5
1845,15212,3177,5392,774690,477.0,15.387096774193548,53303075,0.005716,6887.0,12,-4.0,0,774690.0,53303075.0,12.0,22,25,231886717.09999996,459.0,0.88,9275468,18.36,-8500778.0,2,3,34.0,0.6666666666666666,11.333333333333334
1155,18660,3178,4557,2765560,82.0,23.33333333333333,9373630,0.167021,10311.0,17,-14.0,0,2765560.0,9373630.0,17.0,8,60,159238516.0,-411.0,0.13333333333333333,2653975,-6.85,111585.0,0,0,0.0,0.0,0.0
1975,1093,3179,5392,446991,239.0,6.828571428571428,25997165,0.01248,6650.0,7,12.0,1,446991.0,25997165.0,7.0,3,3,16198280.0,14.0,1.0,5399426,4.666666666666667,-4952435.0,0,0,0.0,0.0,0.0
2827,4103,3179,5392,2521440,299.0,6.953488372093023,71609001,0.028074,6710.0,8,9.0,1,2521440.0,71609001.0,8.0,6,7,30499102.0,-53.0,0.8571428571428571,4357014,-7.571428571428571,-1835574.0,1,1,12.0,1.0,12.0
690,6303,3179,5392,3132035,337.0,6.877551020408164,104750071,0.047903,6748.0,8,80.0,1,3132035.0,104750071.0,8.0,10,12,95675592.04999998,-28.0,0.8333333333333334,7972966,-2.3333333333333335,-4840931.0,2,2,21.0,1.0,10.5
2604,7176,3179,5392,2205963,351.0,6.882352941176471,117637361,0.045482,6762.0,8,63.0,1,2205963.0,117637361.0,8.0,11,13,98807627.04999998,52.0,0.8461538461538461,7600586,4.0,-5394623.0,3,3,101.0,1.0,33.666666666666664
2008,8499,3179,5392,13058394,372.0,7.018867924528302,117637361,0.044305,6783.0,8,132.0,1,13058394.0,117637361.0,8.0,14,16,120482733.04999998,182.0,0.875,7530170,11.375,5528224.0,4,4,164.0,1.0,41.0
2151,10660,3180,1630,17810492,307.0,17.055555555555557,17810492,0.0,2597.0,50,22.0,1,17810492.0,17810492.0,50.0,0,0,0.0,0.0,0.0,0,0.0,17810492.0,0,0,0.0,0.0,0.0
2628,16309,3180,1630,9097550,390.0,18.428571428571427,41931792,0.00631,2680.0,49,0.0,0,9097550.0,41931792.0,49.0,1,1,17810492.0,22.0,1.0,17810492,22.0,-8712942.0,1,1,22.0,1.0,22.0
2887,15158,3181,4854,135450247,13.0,12.0,135450247,0.540452,10674.0,4,5.0,1,43578160.04999998,135450247.0,4.0,0,0,0.0,0.0,0.0,0,0.0,43578160.04999998,0,0,0.0,0.0,0.0
88,7667,3188,5045,29182077,171.0,13.153846153846152,29182077,0.232689,10559.0,2,97.0,1,29182077.0,29182077.0,2.0,0,0,0.0,0.0,0.0,0,0.0,29182077.0,0,0,0.0,0.0,0.0
2129,19177,3189,2050,3057436,435.0,24.166666666666668,20715932,0.075954,5808.0,66,23.0,1,3057436.0,20715932.0,66.0,0,0,0.0,0.0,0.0,0,0.0,3057436.0,0,0,0.0,0.0,0.0
1716,19524,3189,2050,6917816,439.0,23.105263157894736,35788198,0.074449,5812.0,67,-41.0,0,6917816.0,35788198.0,67.0,1,1,3057436.0,23.0,1.0,3057436,23.0,3860380.0,1,1,23.0,1.0,23.0
1863,69,3190,747,1534265,294.0,2.055944055944056,92172800,0.019554,4451.0,60,-25.0,0,1534265.0,92172800.0,60.0,0,0,0.0,0.0,0.0,0,0.0,1534265.0,0,0,0.0,0.0,0.0
251,4706,3190,747,627987,371.0,2.021857923497268,194007908,0.01511,4528.0,63,7.0,1,627987.0,194007908.0,63.0,0,1,1534265.0,-25.0,0.0,1534265,-25.0,-906278.0,0,1,-25.0,0.0,-25.0
720,7697,3190,747,423688,448.0,2.036363636363636,272526000,0.015356,4605.0,66,-7.0,0,423688.0,272526000.0,66.0,1,2,2162252.0,-18.0,0.5,1081126,-9.0,-657438.0,1,2,-18.0,0.5,-9.0
1490,9325,3190,747,742227,463.0,2.0486725663716814,313274391,0.014219,4620.0,66,3.0,1,742227.0,313274391.0,66.0,1,3,2585940.0,-25.0,0.3333333333333333,861980,-8.333333333333334,-119753.0,1,3,-25.0,0.3333333333333333,-8.333333333333334
354,5872,3191,660,5000000,202.0,8.08,65000000,0.130012,4887.0,13,4.0,1,5000000.0,65000000.0,13.0,0,0,0.0,0.0,0.0,0,0.0,5000000.0,0,0,0.0,0.0,0.0
100,13692,3192,5160,690200,660.0,36.55555555555556,61808600,0.03887,10653.0,2,-8.0,0,690200.0,61808600.0,2.0,1,2,4438224.0,-2.0,0.5,2219112,-1.0,-1528912.0,0,0,0.0,0.0,0.0
881,16084,3192,2200,34748000,862.0,21.5,131304600,0.037115,5661.0,3,0.0,0,34748000.0,131304600.0,3.0,3,17,355336549.04999995,5.0,0.17647058823529413,20902149,0.29411764705882354,13845851.0,0,1,-8.0,0.0,-8.0
1950,12468,3194,1220,1666000,310.0,9.363636363636363,19218500,0.031497,3405.0,9,59.0,1,1666000.0,19218500.0,9.0,0,0,0.0,0.0,0.0,0,0.0,1666000.0,0,0,0.0,0.0,0.0
2553,9927,3197,4531,4950400,62.0,30.5,10662400,0.026174,10378.0,7,194.0,1,4950400.0,10662400.0,7.0,0,0,0.0,0.0,0.0,0,0.0,4950400.0,0,0,0.0,0.0,0.0
244,12302,3197,5345,416500,311.0,34.111111111111114,20461693,0.017944,7614.0,8,1.0,1,416500.0,20461693.0,8.0,0,0,0.0,0.0,0.0,0,0.0,416500.0,1,1,194.0,1.0,194.0
393,14410,3198,2866,10591000,350.0,26.923076923076923,28520864,0.007885,365.0,26,301.0,1,10591000.0,28520864.0,26.0,0,0,0.0,0.0,0.0,0,0.0,10591000.0,0,0,0.0,0.0,0.0
1328,14423,3198,838,1700000,104.0,10.4,30220864,0.007669,4338.0,26,316.0,1,1700000.0,30220864.0,26.0,0,0,0.0,0.0,0.0,0,0.0,1700000.0,1,1,301.0,1.0,301.0
935,15928,3198,830,1315664,203.0,29.0,40889928,0.007327,4389.0,27,56.0,1,1315664.0,40889928.0,27.0,0,0,0.0,0.0,0.0,0,0.0,1315664.0,2,2,617.0,1.0,308.5
1963,19652,3205,4829,57822100,183.0,20.22222222222222,132424866,0.051003,10765.0,31,-18.0,0,43578160.04999998,132424866.0,31.0,4,43,392789055.15,-464.0,0.09302325581395349,9134629,-10.790697674418604,34443531.04999998,0,0,0.0,0.0,0.0
1931,6053,3206,5392,48721987,253.0,25.2,143787271,0.250198,6746.0,15,10.0,1,43578160.04999998,143787271.0,15.0,9,11,52097432.0,-38.0,0.8181818181818182,4736130,-3.4545454545454546,38842030.04999998,0,0,0.0,0.0,0.0
2302,8244,3206,5392,17112943,287.0,22.0,195398240,0.247311,6780.0,22,59.0,1,17112943.0,195398240.0,22.0,13,15,103369790.04999998,123.0,0.8666666666666667,6891319,8.2,10221624.0,1,1,10.0,1.0,10.0
484,13026,3208,4685,4522000,93.0,45.5,19992000,0.062234,10646.0,10,-7.0,0,4522000.0,19992000.0,10.0,1,1,1055194.0,24.0,1.0,1055194,24.0,3466806.0,0,0,0.0,0.0,0.0
618,4829,3211,2220,16065000,155.0,12.333333333333334,16065000,0.131599,1801.0,7,1.0,1,16065000.0,16065000.0,7.0,0,0,0.0,0.0,0.0,0,0.0,16065000.0,0,0,0.0,0.0,0.0
965,16110,3211,2220,24609200,335.0,10.151515151515152,277323550,0.056007,1981.0,9,3.0,1,24609200.0,277323550.0,9.0,1,1,16065000.0,1.0,1.0,16065000,1.0,8544200.0,1,1,1.0,1.0,1.0
